elbow,elbow_flare,hip,shoulder_elevation,body_line,elbow_velocity,hip_velocity,time_in_phase,rep_number,elbow_drift,hip_drift,velocity_trend,rolling_elbow_5,rolling_hip_5,phase,form_quality,phase_enc
62.82146121710218,18.761536472019085,173.71734404859433,0.0,1.081564139463231,26.00859648944083,60.47312116363868,0.08967898286264007,6,-108.53446029300521,-9.643567330723773,49.76801709879673,102.74736608233073,112.97069932047097,mid,shallow,1
140.53653870244796,45.265911349196536,167.26548955242922,30.66753901855685,10.569417701036546,127.22274238658758,43.68819701525771,0.11561513867388717,6,-33.249434071496204,24.17169345534117,53.62626846757064,73.97504009441813,177.3323862997819,mid,shallow,1
61.008732717934315,17.911746078959794,170.55368622992864,0.0,14.153737778201691,42.27592076062776,86.64741978931261,0.09503354490569824,6,27.637798956504902,96.20008359107612,76.7378650787473,104.57541483689324,123.44901927251784,down,shallow,0
175.15592097837379,24.809710232095377,151.57898062699948,28.411823350379887,22.040429938754386,0.5966498787888614,9.247345472266952,2.736058386127528,6,15.121715220209127,-4.836660630369019,2.0558936140834234,74.08200296440842,166.96765655316622,up,shallow,2
72.22089372916321,13.107843912556993,178.57287617577308,1.6325252448969918,8.53656540938027,26.201240656167194,16.14752293834041,0.2888261695611182,6,-100.13939995610559,12.715100476114934,24.810265680734293,104.2884896725982,112.48804707251422,mid,shallow,1
177.02544948470594,26.83209812135385,150.90309469910147,28.151483892165743,11.505106699002386,5.320123907063211,8.769249107356327,3.003939950606741,6,8.43977159255812,0.5608855878829935,-15.122250472099728,77.07558693303915,170.53292720012894,up,shallow,2
59.83919626742269,36.35360828576843,161.30474933857622,5.404037105119156,22.56567693940727,-43.295106689604786,-47.711963668987565,0.6883039412106089,6,-117.31888243928009,-10.099708226690813,23.381919209279246,106.01868881207908,111.82816708692366,mid,shallow,1
118.19558946941741,27.462980531070812,132.75494794563062,25.168957291734426,17.80197243042565,-105.2293038342072,-95.50479530756078,0.20762408585562772,5,-51.36013989629146,-22.894858927340202,-80.6567594090297,73.78596878758185,128.2322126942944,mid,shallow,1
163.53191511246553,25.109340207981603,169.52628241095243,42.12485683901169,2.7197617704215418,167.11863497384292,34.71436438955372,0.45618019762039047,6,-20.958748606593396,19.876998733244005,113.12524068273339,77.02118789556751,173.4987673012136,mid,shallow,1
56.842923423359466,31.369509204685617,162.04463136288794,1.9044774156797608,24.742796976819672,-5.2682273228565535,-12.026604277502454,0.5557037342591621,6,-118.56699123835425,-6.5951742189223745,9.406551757486444,108.78818080016497,121.80430746892749,mid,shallow,1
108.04060040512506,19.17737829318589,165.17793029162507,19.131958975887066,14.029837998484899,-153.04401483361357,-8.586547389810459,0.5362193296309652,6,-67.36668213760623,18.00179636469118,-134.35781156658413,74.81083628404936,173.8758383162053,mid,shallow,1
147.662778653123,21.528538633415614,136.6417944886365,9.156844168132594,1.9425331099118428,120.85148233873257,-114.51907854737671,0.8865622108560661,5,-14.781299065517437,-12.801310474432071,131.0215649411689,75.53162159029058,134.742904616443,mid,shallow,1
164.79127996552432,23.28381442409005,159.85018059605804,37.15964439382785,26.474533889640107,-39.70178923233063,134.82181806052836,0.15291696457212503,6,4.266920582697568,8.322894237686892,10.168750537673663,78.47782600441958,175.39970150282957,mid,shallow,1
56.175317546725594,17.636265561015872,155.38445093376134,3.0782049815866332,14.969009432692463,92.770441697474,38.69111425081313,0.022883628165697716,6,-90.78227965818982,-11.850562717105934,85.57880705900288,105.43985368162264,118.52810454539949,mid,shallow,1
168.67921544235242,26.478197138427387,150.79201217526554,30.26227800420124,21.33733740124497,-19.42924188486874,25.081344642232246,2.6182798215850998,6,8.652695913519198,-9.189620649032102,2.013313197101496,76.78284781204054,175.23789337928707,up,shallow,2
77.52145477098124,32.971169953649046,172.35535177063608,3.007343396825821,0.0001928190491854247,-11.81006974461619,-0.986499206157854,0.09168163153149705,5,-96.35992400684282,16.738652237717393,-44.72350580538903,79.80423809137193,122.51747361970357,mid,shallow,1
112.48404236792395,26.159064308017527,157.34835615481828,26.170650799919766,17.285853439405212,-138.89925640674508,41.4592771751018,0.6263699951350833,6,-51.80285813601547,9.40809801257186,-99.00147212998031,76.61009663883603,170.21295329918004,mid,shallow,1
94.03815405944894,30.637266529100575,165.52074083713092,0.07888040223278892,3.267007254498076,36.18042720577695,278.6362026302402,0.1792241029643966,5,-86.30221679599703,19.51535937768528,-47.086084731549555,77.80225498093533,125.12224683073849,mid,shallow,1
172.79834180556628,24.936062833019673,149.98306682358563,30.73576641331559,14.125572597510248,11.204852401511927,13.925982901916164,2.990412208619946,6,10.86300137125763,-0.2172360746709776,-22.14344876981082,75.99143236191166,169.88577622828487,up,shallow,2
106.56025736675828,29.265304149912588,157.36058088040113,14.934785646139263,17.50883111432247,-37.58895321026318,-16.516442847186624,0.18365032138162168,6,42.42500118198717,-15.756573588890467,-131.31703812875588,79.22959183898328,168.17684996056312,down,shallow,0
78.7960519118051,21.958334478618745,180.0,0.0,17.059228195071793,28.26871522787076,147.81191709806976,0.003457171546864035,6,24.510175777169806,95.09060040249446,83.02998385043013,103.4353693712037,117.55003547456882,down,shallow,0
80.05986714721021,18.17028392116817,168.62357934830027,0.0,13.836329417327088,4.376984453837114,119.73242099111128,0.03723613595034973,6,23.279743445870174,93.17774681269363,80.39343017670141,103.90740449336339,117.69659001404467,down,shallow,0
105.99226854279846,32.758048150163084,162.8885348110262,12.917691421339406,14.835724937478325,-35.60603360875447,-10.497437406451889,0.12703095786852747,6,28.96461157518648,-11.519716094419664,-87.35725860467987,75.15989187275939,176.00342070168895,down,shallow,0
123.80835681347394,26.1489871882674,165.1507790841148,22.69423053115291,16.14181850729374,-136.0477696600981,33.90645783608549,0.6130052631917355,6,-49.465459116350004,10.156422895111483,-61.408594442167214,79.52832622223048,171.30115791598178,mid,shallow,1
180.0,24.462166936126515,151.4229061295601,29.868125310219078,17.682619153932762,-18.10320880374504,-2.463809690588131,2.6319698715585975,6,17.67961220437776,-4.743426514493535,13.28865376133906,78.27704779064496,170.84543185800186,up,shallow,2
67.45299507059295,17.036174325702635,179.26202638775803,4.411538367636408,14.609716574163894,25.165124115733803,24.074288398069648,0.48590427455994367,6,-92.42891655934967,3.8731137150336625,27.78946756691783,102.88958287485937,114.84695980933215,mid,shallow,1
78.57373531343386,9.985170771639096,167.35423393777074,1.1815254774813768,1.1929850498991004,-123.41680724722477,99.49990591991579,0.0035779536031473047,5,4.084395405667782,36.97746978250413,-144.9341972066934,73.65248306443314,124.82254279285806,down,shallow,0
84.74776650150585,14.32141710256766,178.20799040988916,5.359948375104617,7.239094065458951,-14.69677194677058,58.23438501908136,0.33368936700503643,6,-87.26521198626759,9.536012473572573,26.24354144331308,101.66900571964464,116.07943728019072,mid,shallow,1
90.2368349464127,30.09836004639713,170.211167901715,1.900616744119012,0.3528709903860925,21.069334130319103,-9.759142405395627,0.07866923639096013,5,-79.55967128800039,21.85660281966907,-73.05585052274705,75.73739485734275,120.74740966145042,mid,shallow,1
105.20153593983032,27.853700340448466,111.50458634664243,8.263842365541269,50.0,-98.71311715951623,-170.16786807202723,0.10113903518374645,5,21.707157446750934,-29.068531583921242,-141.02956240235858,75.94468148044506,125.78053571499137,down,shallow,0
170.54923991109084,25.846575192465675,151.95828750832266,28.595385634848185,24.627778677417325,-16.687633489690384,7.439314495085093,2.816419799127136,6,7.377846049819236,-2.2825482851518153,-21.85488504254851,75.45729293355967,173.2535754316372,up,shallow,2
113.41096096957837,23.477650811970303,160.62154244359743,16.011698109675237,13.682947889157147,-154.06026598729,-15.96655552290524,0.547378813311266,6,-45.46290364636809,6.622030771654071,-134.78287322569443,76.50157288319058,170.6914786874936,mid,shallow,1
86.11981727605254,24.30528388473316,174.59639462600617,7.0660808896477825,49.82728331067743,-143.4186223961428,49.92404430237046,0.0,5,18.105818612514703,30.659979051063896,-123.22654477924549,74.47731490445967,118.50327878501022,down,shallow,0
150.21073858830826,25.136978986366962,168.17750911401572,43.584050177308924,0.6355003737573727,208.20420659137534,167.73217305904353,1.1718728154600284,6,-18.08546597917337,-8.14139407955084,163.97031951356354,107.36212060225473,119.85842651940264,mid,shallow,1
95.27464362357152,28.4817548129288,166.6275865320823,1.6502391290475398,2.0212498175298563,33.168114033058515,17.947915507067336,0.5167372905948489,5,-69.34830759747832,10.333313304761596,-6.0690931991928405,75.22591919200481,126.30079377087898,mid,shallow,1
121.06792743670472,40.6205088718367,159.32506579358,21.96262247388672,15.573329416142135,56.893696300759025,-30.23342424513146,0.10069060807736963,6,-54.47765928653096,7.281436647293164,-27.696840004439853,77.32165125857388,174.292789997603,mid,shallow,1
160.7050757120512,26.45202651309728,168.98202112868177,38.73685167228107,10.670926199727498,-55.19489905715205,200.29212189341624,0.22943233503912774,6,-12.034787698241542,13.050574471307996,-34.1184154046644,77.45411264673726,176.92180112274747,mid,shallow,1
86.29465973729933,24.346560409786715,88.67182982724688,8.620190271715872,37.08757288053227,111.26783412352762,-264.6494914748488,1.144048542766313,6,-76.91236503798277,-77.5033375512952,-7.22369444216746,102.56907754928021,120.52655794475386,mid,shallow,1
159.8952586184138,22.696066830335866,138.50914103751958,14.625887694054173,0.0,163.14719404592842,-92.06501529526548,0.8881556397185567,5,-13.591884674707382,-20.72465861673387,114.34582469866075,77.91277508062592,120.67281688307729,mid,shallow,1
148.6913927488946,23.54495526956282,169.78928512346934,35.47672228254778,7.141565662997788,-67.10675394262185,128.49276652443018,0.37488753464110336,6,-29.97205258018993,19.29017378203295,-31.402869510567854,80.69377447915821,173.64870138430123,mid,shallow,1
157.21790742019482,45.9385671629205,172.56884745452237,29.975642291285748,6.129803872451616,134.09643429003668,65.47980197684625,0.26634203035028947,6,-18.04378376273316,19.336067733966498,75.17073116555827,77.94749461621501,173.1076977750514,mid,shallow,1
137.0694651252768,25.727697238249842,164.37213735038068,23.548702940934074,16.23453857256211,-124.40441409247394,45.75769068557536,0.5698043143665915,6,-46.81610437559066,11.71570962196002,-84.42948634117376,76.99226374673898,170.28780369364853,mid,shallow,1
54.52629825516703,29.373422743751778,154.26921568813881,5.195883082752305,25.22035497244683,-45.86177613511276,-67.82070326083944,0.7252891082542219,6,-110.8783109991834,-12.232214549549415,-33.944149958882456,102.12176267483036,115.78894943212886,mid,shallow,1
79.57345659572968,13.203065168140128,176.18215293145968,6.770695879975653,8.089150446393862,2.980728682205733,68.79450213102426,0.3554118037203804,6,-100.56487595096807,3.0667276205686687,33.290868598077914,106.06847271005685,119.60706022966187,mid,shallow,1
71.882965820886,21.461174955106234,178.37096893317974,6.011614401635003,17.946005913749406,17.35181381535861,141.35361180420713,0.2832178418626108,6,36.59091138388277,104.46435340014618,112.49023816510581,104.84067404804132,124.31134344139986,down,shallow,0
149.87538196371898,10.94868266384133,166.00123225875186,40.56192904365115,11.060281341055408,-74.39492783908952,-37.474400735480266,0.0,5,-23.45428855221655,11.719845464978757,-27.378264840178414,71.80543789307585,124.25392312808265,mid,shallow,1
131.4212774869344,27.399885666125183,159.44972290470702,21.04043870786684,15.312895480132678,-145.7120978726453,43.23420598377635,0.6760490876072772,6,-47.51761376595637,15.104557557451646,-81.5545329806347,75.79793385398999,175.32250472092468,mid,shallow,1
77.69734385239457,14.63614710031854,112.02920207025971,7.269574850695773,10.650070516094123,48.418465199963265,-128.60694450326304,1.114674916940156,6,-97.00925537243768,-52.15562157303049,-34.26299570253593,107.2489831122039,111.4025178202941,mid,shallow,1
66.13587848124685,15.008240666095535,166.04653357936084,2.4834982731139617,0.0,13.5126315183563,39.66466880595845,0.2100283557621783,6,-117.80092157149372,1.5778312503150311,33.288832770842475,106.86911099893919,117.55890084156934,mid,shallow,1
180.0,22.315312098463053,151.9870999086927,28.529970721856138,16.019884945414375,-3.4100537354397766,11.518116508292362,2.827872723772532,6,7.718067821903219,-7.511676286482512,2.1788134339161287,75.44218620016896,185.3265625750213,up,shallow,2
102.1603873957764,13.824598421207488,171.10252262793037,9.476090227694883,1.0620220686434356,86.66713154659443,-6.943911809992257,0.6643742100538194,5,-66.3182246865984,17.71587279073252,30.65797127559318,72.26370819708929,126.21751758178094,mid,shallow,1
55.0576949596968,28.384035667515537,156.61793539726972,0.0,25.53566459281844,-73.91355994629703,-64.17421439798167,0.7872353004632996,6,-110.02894162982469,-14.560919700007146,-10.623975219447937,103.04080895355574,117.97679342400448,mid,shallow,1
107.78236893480583,19.75071980192,164.23201572218176,16.519939695958936,11.22363546183086,-135.89728442627873,0.12397574682012369,0.5447694545683788,6,-49.788790914109754,10.495621843694897,-119.55159100667882,72.8037757525375,177.38766139356974,mid,shallow,1
72.92524078171755,17.172895865949922,155.71200714207328,4.4861530338418945,0.0,29.852711789857196,28.512638475902016,0.0,6,-89.39781389834175,-3.8484409719057044,83.71269306643985,106.80907743973754,121.48407134134773,mid,shallow,1
156.66399796074265,24.405801293650836,166.81736325515277,35.106310703829166,12.844196538044054,-59.14156189888129,201.43955970010884,0.0448323289778737,6,-19.3202670315715,13.923175120991647,-34.4037425585358,75.36390336350904,172.35827705574764,mid,shallow,1
57.27945294522542,29.44357335613754,154.5936300906367,3.7143725433493087,31.266775025491633,-57.91325584374185,-80.78849383933279,0.8181153814354031,6,-117.88089552024569,-15.615162468224524,-32.26788479932969,102.76667337117712,119.44751308542956,mid,shallow,1
158.5833779387519,25.5631055345284,156.10893080230719,38.283912464369664,21.240611850247504,-40.767328622208225,122.00204836199536,0.06858174546027763,6,-3.5657415887833306,7.483268263314848,-18.016509277453775,76.43636949836662,174.56349535050305,mid,shallow,1
153.23894472607003,26.807277853272176,171.38597243903595,39.37679365371796,3.4603760647281625,158.15847925574852,55.62905598903923,0.5684318440105435,6,-7.316996068988782,25.90349747534915,131.14124916606147,77.00447445339161,172.57707709615892,mid,shallow,1
62.78535053407172,32.2457215579386,155.32974253307054,4.483202880716599,25.039405041281675,-55.010887163798195,-72.08632298614589,0.6416061569154637,6,-109.85246455830578,-18.477029497410555,-28.033676207496946,105.84948209189021,112.36792727720632,mid,shallow,1
131.34411150701553,13.734554234242617,163.3188537424966,40.95383590327408,5.118029246838491,-75.33855172408013,-45.930742262023166,0.0,5,-20.845520410662058,10.43025899713242,-46.68100233322064,72.94406784216919,122.8588346546162,mid,shallow,1
